fftn_s_,alt,speed,heading,climb,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,air_tmp,air_gas,air_hmd,ar_prss,wtr_tmp,leg,index,date_time,lon,lat,chunk
1567129050,453.7,0.026,210.82000000000002,0.3,-2.706282360599999,0.8087740388,9.125028985099998,1.09375,1.61875,-0.665,20.9989453125,1283397,57.0154482101832,963.3304390680648,18.561999999999998,0,1,2019-08-30T01:37:30Z,-95.19606833299999,47.22797500000001,1
1567133145,445.6,0.031,216.86,0,-1.6366906584,0.3218346397,9.349954309500001,1.35625,0.79625,-0.90125,13.2262890625,724677,63.03591030529776,963.6574077707735,12.25,0,31,2019-08-30T02:45:45Z,-95.19617833299998,47.227843333,1
1567136370,465.79999999999995,3.676,139.39,0,-1.673480305875,-0.014057832775,9.382556517425002,1.12,1.18125,-0.616875,16.17990234375,1469153.5,57.94996964236961,964.1907979700875,19.875,0,61,2019-08-30T03:39:30Z,-95.19465249999999,47.22684083300001,1
1567137405,455.5,0.046,148.55,0,-1.550848147625,0.287138712,9.367003170524999,1.12875,1.194375,-0.5775,19.24064453125,1256429,56.613368553195926,964.5909777625691,16.5625,0,91,2019-08-30T03:56:45Z,-95.196091667,47.227850000000004,1
1567182000,433.8,0.005,170.60999999999999,0,-1.66241350135,0.0287138712,9.363114833800003,-0.14875,1.645,-0.7175,21.6034375,775216,58.11301078299503,974.1656488766872,17.937,0,121,2019-08-30T16:20:00Z,-95.18272499999999,47.34912,1
1567182450,427.8,0.669,53.89,0,-1.6941184008,-0.17527425545,9.594620420349997,1.86375,2.09125,0.09625,30.207734374999998,335420,42.99524023188992,974.2514603902081,19.061999999999998,0,151,2019-08-30T16:27:30Z,-95.18032999999998,47.349423333,1
1567182900,421.2,1.327,71.49000000000001,0,-1.6438691262,0.08673981925,9.345766869950001,2.24,3.9025,0.93625,34.03644531250001,301467,39.44035667303336,974.472455735547,21.061999999999998,0,181,2019-08-30T16:35:00Z,-95.17872333299998,47.35166666699998,1
1567183350,422,0.949,86.17500000000001,0,-1.761416536425,0.068494546925,9.355637263175002,-1.68875,3.78,5.34625,36.428828124999995,284845.5,38.36038872731472,974.3119147302733,20.9375,0,211,2019-08-30T16:42:30Z,-95.17626999999999,47.35432416649999,1
1567183800,425.35,0.18,8.235,0,-1.734796385,0.1962114532,9.378967283525004,1.133125,4.27875,1.465625,38.327753906249995,270952,37.06704351176542,974.4903503245657,22.781,0,241,2019-08-30T16:50:00Z,-95.17576583349998,47.35614749999999,1
1567184250,424.45,0.697,57.08,0.05,-1.778764500275,-0.763011306575,9.471390056450002,1.75875,5.512500000000001,0.9975,40.260273437500004,265404,34.700054930863715,974.5403208517274,23.281,0,271,2019-08-30T16:57:30Z,-95.17356249999999,47.356984999999995,1
1567184700,424,0.841,59.02,0,-1.80119721215,0.0514456859,9.459425943450002,-1.3475,5.118749999999999,4.007499999999999,41.761640625,263920,32.9786176080322,974.6136097910261,22.5,0,301,2019-08-30T17:05:00Z,-95.17211333299998,47.35908499999999,1
1567185150,427.55,1.512,295.48,-0.05,-1.651944902475,-0.74955167945,9.328119803274998,-0.5775,3.976875000000001,3.040625,41.49943359374999,275352.5,33.2472207135139,974.5891077101205,21.406,0,331,2019-08-30T17:12:30Z,-95.17078833299999,47.36154416699999,1
1567185600,425.7,0.0075,192.405,0,-1.715952907025,-0.2691925425,9.277571425849999,0.93625,4.217500000000001,0.371875,42.156757812500004,281807,32.71504661984747,974.4603178317667,24.031,0,361,2019-08-30T17:20:00Z,-95.170906667,47.363196667,1
1567186050,427.3,0.015,92.76,0,-2.7242285301,0.11784651305,9.43789054005,1.19,6.518750000000001,1.5225,38.28546875,315870,37.21582365724882,974.3412080412219,22.937,0,391,2019-08-30T17:27:30Z,-95.17089999999999,47.363218333000006,1
1567189905,418.20000000000005,1.307,15.4,0.05,-1.731506253925,-0.75673014725,9.430712072250001,0.7525,5.38125,2.47625,43.753828125000005,856143,34.56586540375192,974.2123539715394,24.3435,0,421,2019-08-30T18:31:45Z,-95.17018583299998,47.36384916699999,1
1567190355,421.3,1.07,277.35,0,-1.962114532,-0.73639115515,8.89711263245,-3.07125,8.023750000000001,3.263750000000001,41.8934765625,766382,35.6785285057119,974.2462173502513,23.937,0,451,2019-08-30T18:39:15Z,-95.172615,47.36690166699999,1
1567190805,422,1.296,71.31,-0.1,-1.6941184008,-0.3302095188,9.539585500550002,-0.5775,5.757499999999999,-0.42,43.7887890625,375417,34.672338166578776,974.2031479330836,24.625,0,481,2019-08-30T18:46:45Z,-95.17400833299997,47.36851833300001,1
1567191255,418.7,1.775,54.63,-0.1,-1.61455704935,-0.31764720015,9.4301138666,-3.78,5.451250000000002,1.5575,45.255,316172,33.077390926409656,974.2222387777505,25.812,0,511,2019-08-30T18:54:15Z,-95.17289499999998,47.371153333,1
1567191705,421.35,1.2785,83.31,-0.1,-1.691426475375,-0.37028929735,9.450751961525,-2.288125,4.917500000000001,1.631875,46.58097656250001,284108,32.104814595874345,974.1923351484605,26.531,0,541,2019-08-30T19:01:45Z,-95.1711,47.37363499999999,1
1567192155,414.7,1.142,13.78,-0.1,-1.77607257485,-0.12263215825,9.406783846250002,0.385,4.751250000000002,0.9275,46.5102734375,273077,31.39290843135162,974.2077537985338,25,0,571,2019-08-30T19:09:15Z,-95.170223333,47.376,1
1567192605,421.4,0.6705,39.375,0,-1.674676717175,-0.847358303225,9.439685157000001,-0.853125,5.088125000000002,-0.25375,46.398945312500004,275811,30.66020306185665,974.2002945591307,24.812,0,601,2019-08-30T19:16:45Z,-95.1661275,47.37637,1
1567193055,420.9,0.01,83.26,0,-1.6953148121,-0.06281159325,9.487541609,1.05,5.442500000000001,0.86625,48.141328125,271284,28.07313281126017,974.2721149076752,24.875,0,631,2019-08-30T19:24:15Z,-95.16422333300001,47.37820666699999,1
1567193505,416.7,0.224,138.3,0,-1.7922241274,-0.41694933805,9.4408815683,-0.84,5.76625,-0.175,47.674140625,274210,28.776032711471984,974.2190284927303,15.437,0,661,2019-08-30T19:31:45Z,-95.16399833299998,47.378056666999996,1
1567193955,417.1,0.911,136.65,-0.1,-1.878365741,-0.5814558918,9.446863624799999,-2.23125,7.507499999999999,-1.155,50.375507812500004,260797,26.657322165817728,974.1682547005867,15.5,0,691,2019-08-30T19:39:15Z,-95.16347499999999,47.377095,1
1567194405,418.5,1.019,67.06,0,-1.889731648349999,-0.2464607278,9.4911308429,5.99375,5.442500000000001,0.30625,44.527265625,298473,32.55995444684172,973.9539230203479,15.875000000000002,0,721,2019-08-30T19:46:45Z,-95.15889166699999,47.37865166699999,1
1567194855,419.8,1.163,8.18,0.1,-1.84666084155,-0.2931207685,9.413962314050002,4.06,4.795000000000001,2.1875,46.05460937499999,288824,29.33701462593643,974.1947058630882,15.812000000000001,0,751,2019-08-30T19:54:15Z,-95.154676667,47.380019999999995,1
1567195305,419.4,1.091,295.14000000000004,-0.1,-1.79521515565,-0.897308475,9.349954309500001,2.98375,5.547499999999999,-1.32125,45.733906250000004,306498,29.52928596577098,973.9478525201204,16.187,0,781,2019-08-30T20:01:45Z,-95.15516999999998,47.38428999999999,1
1567195755,418.45000000000005,0.9775,89.295,0.05,-1.592722543125,-0.132502551475,9.466006205600001,7.476875,4.06,8.430625000000001,43.296894531250004,321868,31.100331920734924,974.1353463702975,16.5,0,811,2019-08-30T20:09:15Z,-95.15200833349999,47.38587083349999,1
1567196205,421.15,1.53,339.84,-0.05,-1.759621919475,-0.827019311125,9.388538573925002,-0.63875,5.026875,-3.28125,45.15460937500001,343257,29.97124380102475,974.1678107492189,16.561999999999998,0,841,2019-08-30T20:16:45Z,-95.1487983335,47.3883175,1
1567196655,419.6,1.335,235.765,0,-1.722533169175,-0.407078944825,9.4767739073,-3.119375000000001,4.383750000000001,-0.63,39.707050781250004,179411,35.958236250904775,974.4415259611815,16.561999999999998,0,871,2019-08-30T20:24:15Z,-95.14907083350002,47.38734249999999,1
1567197105,419.7,0.8005,92.145,0,-1.88973164835,-0.934098122475,9.4241318101,-4.493125,5.805625,2.2575,42.1930859375,375204,32.33159781697209,974.1829465916949,16.5,0,901,2019-08-30T20:31:45Z,-95.15203499999998,47.38623749999999,1
1567197555,419.65,0.149,229.45,-0.05,-1.678265951075,-0.512363139225,9.4588277378,6.501250000000001,5.696250000000001,-0.315,42.12013671875,179411,31.60175481549267,974.0896007985868,16.312,0,931,2019-08-30T20:39:15Z,-95.15541916699999,47.3850991665,1
1567198005,419.7,0.005,242.59000000000003,0,-1.72462688895,0.146261281425,9.447162727624999,0.555625,6.072500000000001,0.975625,44.202558593750005,179411,29.194390269965872,973.98017622072,16.312,0,961,2019-08-30T20:46:45Z,-95.155466667,47.385075,1
1567198455,421.85,0.2545,29.97,0,-1.74137664715,-0.3541377448,9.596415037300002,0.9975,6.295624999999999,0.65625,47.86701171875001,351655,26.46789757896116,974.1675410248051,16.437,0,991,2019-08-30T20:54:15Z,-95.15520249999999,47.38525,1
1567198905,420.2,0.561,52.91,0,-1.7407784415,0.20398812665,9.41755154795,2.6775,5.3725,-0.5075,48.174140625,337820,26.216354849910125,974.0358574793988,22.937,0,1021,2019-08-30T21:01:45Z,-95.15257166699999,47.385925,1
1567199355,419.7,1.376,348.065,0.1,-1.657926958975,0.152243337925,9.488139814650001,-1.273125,4.930625,-2.7125,43.539179687499995,361856,30.159411530399723,974.1211989529552,22.656,0,1051,2019-08-30T21:09:15Z,-95.15198749999999,47.386156666999995,1
1567199805,418.4,1.06,345.16,-0.1,-1.85264289805,-0.4677968183,9.5700939887,-1.3125,4.943750000000001,-0.2625,46.224335937500015,338512,28.317329851210214,974.2123564782762,23.875,0,1081,2019-08-30T21:16:45Z,-95.14866,47.387941666999986,1
1567200255,420.2,0.206,58.760000000000005,0,-1.6893327556,-1.0504491214,9.519246508450001,3.49125,5.3725,3.35125,44.953828124999994,348137,30.36414506703402,974.1706937817033,23.312,0,1111,2019-08-30T21:24:15Z,-95.14861833299999,47.390311667,1
1567200705,427.7,0.031,282.5,0,-1.66480632395,-1.17906333615,9.470193645150001,1.225,4.672499999999999,0.1575,40.38136718749999,375417,35.725861643789976,973.945813226203,20.75,0,1141,2019-08-30T21:31:45Z,-95.149585,47.39228166699999,1
1567201260,421.25,0.8925,22.46,0,-1.804487343225,-0.279661141375,9.32662428915,0.538125,3.421250000000001,3.294375,37.996796875,179411,37.07770473707134,974.0488331455163,20.25,0,1171,2019-08-30T21:41:00Z,-95.14898083349999,47.3936766665,1
1567201710,431.55,0.772,18.285,0.05,-1.716551112674999,-0.943669412875,9.3906322937,2.16125,3.495625,-1.640625,31.4563671875,843792,46.22525925145227,974.028059657279,18.031,0,1201,2019-08-30T21:48:30Z,-95.1485416665,47.396205833500005,1
1567202160,425.4,1.121,345.92999999999995,0,-1.745564086699999,-1.10608224685,9.5018985446,-3.57875,3.7625,0.42,35.0063671875,179411,39.003749877035006,974.1604116611945,19.125,0,1231,2019-08-30T21:56:00Z,-95.14611666700002,47.398700000000005,1
1567202610,423.6,0.0465,142.045,0.05,-1.7694923127,-0.5778666579,9.489037123124998,4.038125,3.915625,0.485625,32.69005859375,803946,43.82092304810993,974.2621572071824,17.125,0,1261,2019-08-30T22:03:30Z,-95.14659,47.39909916650001,1
1567203060,423.9,0.01,87.56,0.05,-0.9655039191,2.413161592099999,9.168099791900001,1.071875,3.6575,-0.153125,31.599921875,827184.5,45.527554923315904,973.8298471808341,22.031,0,1291,2019-08-30T22:11:00Z,-95.1466425,47.399085,1
1567203510,424.29999999999995,0.01,257.19,0,-2.735295334625,-0.203389921,9.1992064857,1.325625,3.373125,-0.249375,32.57736328125,785403.5,43.84669738077709,973.1258098805949,22.687,0,1321,2019-08-30T22:18:30Z,-95.146560833,47.399265,1
1567203960,427.6,0.0025,83.715,0,-2.7577280465,-0.191425808,9.134600275499997,1.33,3.15,-0.389375,31.741230468749997,801550.5,45.42874062939302,973.0257245222837,21.125,0,1351,2019-08-30T22:26:00Z,-95.14659,47.399265,1
1567206480,425.4,0.072,247.505,0,-1.0636096457,0.05324030285,9.509077012399999,1.386875,2.432500000000001,-0.468125,23.7938671875,1061982,58.66024262510229,973.0794825669925,18.561999999999998,0,1381,2019-08-30T23:08:00Z,-95.14655250000001,47.399268333,1
1567214850,427,0.1335,126.69500000000001,0,-0.3601198013,0.1220339526,9.500403030475,1.308125,0.4725,-0.9275,14.056562500000002,724677,64.73192699652179,973.2900526513846,11.375000000000002,0,1411,2019-08-31T01:27:30Z,-95.1465991665,47.3992058335,1
1567264125,397.3,0.941,273.88,0.1,-1.7312071511,-0.3912264951,9.546763968349998,-0.385,3.66625,-1.61,29.614570312500003,724677,42.92437176391998,976.3148524690905,14.562000000000001,0,1441,2019-08-31T15:08:45Z,-95.14788166700001,47.398961666999995,1
1567264575,418.15,1.4665,36.82,0,-1.794317847175,0.02333002035,9.432805792024999,0.223125,4.213125,-1.54875,32.98703125,1257604,39.6601824091797,976.4712948654266,14.687,0,1471,2019-08-31T15:16:15Z,-95.14776750000001,47.403257499999995,1
1567265025,420.35,1.5175,282.30499999999995,0.05,-1.668694660674999,-0.186341059975,9.543473837275002,-7.196875,4.331250000000001,-5.1625,34.007343750000004,1052018,39.52620635220143,976.3690775193154,14.687,0,1501,2019-08-31T15:23:45Z,-95.14413083299999,47.4056025,1
1567265475,418.2,0.998,66.755,0.05,-1.72223406635,0.12741780345,9.566803857625,1.65375,5.088125,0.170625,35.005488281249995,943860,38.90872163486665,976.3555706375472,14.75,0,1531,2019-08-31T15:31:15Z,-95.14504166649999,47.407005,1
1567265925,419.45000000000005,0.993,161.375,-0.05,-1.701595971425,0.162412833975,9.496514693750001,0.09625,4.751250000000001,3.565625,33.15958984375,928867.5,42.822078745483076,976.1436125793355,14.625,0,1561,2019-08-31T15:38:45Z,-95.14350333299998,47.41058749999999,1
1567266375,418.1,0.7,312.65000000000003,0.1,-1.4404792052,-0.7142575461,9.62213788025,10.28125,4.2,12.958750000000002,33.688007812500004,864952,41.762398257898134,976.0951885591846,14.687,0,1591,2019-08-31T15:46:15Z,-95.14363833299998,47.4129,1
1567266825,418.29999999999995,1.2785,287.34999999999997,0,-1.71864483245,0.051146583075,9.521938433875,0.529375,5.236875,0.468125,37.49884765625001,758605.5,36.634662705889035,976.2746115325808,15,0,1621,2019-08-31T15:53:45Z,-95.142710833,47.415432499999994,1
1567267365,416.25,0.273,102.57500000000002,0,-1.73898382455,-0.1806581063,9.638887638449999,0.756875,5.285,-1.16375,37.32179687499999,794918.5,38.04881162975445,976.2089662368331,15.343500000000002,0,1651,2019-08-31T16:02:45Z,-95.1413116665,47.417213333499994,1
1567267830,416.1,0.072,115.03,0,-1.6546368279,-0.3062812928,9.53479985535,1.33,4.89125,1.9425,35.24738281250001,836963,40.966229101943895,976.202756946938,15.375000000000002,0,1681,2019-08-31T16:10:30Z,-95.14048,47.41705999999999,1
1567268565,416.1,0.01,147.28,0,-1.79042951045,-0.0131605243,9.504291367199999,1.96,4.760000000000001,0.1925,34.38234375,871679,41.998275712775104,976.0785408585842,15.375000000000002,0,1711,2019-08-31T16:22:45Z,-95.140441667,47.41705999999999,1
1567269015,415.15,1.389,347.07500000000005,0,-1.6342978358,0.3086741154,9.719047195549997,2.14375,5.678750000000001,0.56,39.902363281250004,179411,35.00078650380755,976.8373196127584,15.437,0,1741,2019-08-31T16:30:15Z,-95.13885166649999,47.41696499999999,1
1567269465,413.8,0.841,0,0.1,-1.62173551715,0.17766707805,9.543772940099998,-4.462499999999999,6.326250000000001,3.045,39.401875,179411,36.97927173963566,976.1194847911112,15.25,0,1771,2019-08-31T16:37:45Z,-95.139351667,47.421285,1
1567269915,414.45,0.944,261.875,0.05,-1.6677973522,0.3852444386,9.458528634975,-1.334375,6.825000000000001,2.296875,42.843671875,362056.5,32.892301704708785,976.2726811961654,15.125,0,1801,2019-08-31T16:45:15Z,-95.1390358335,47.422632500000006,1
1567270800,416.5,1.276,263.57,-0.1,-1.64566374315,0.5443671415,9.470193645150001,0.95375,6.151250000000001,3.3425,42.486835937500004,923764,34.43939065726523,975.9548787610765,15.25,0,1831,2019-08-31T17:00:00Z,-95.13585833299997,47.42739,1
1567271655,415.8,0.005,119.43,0,-1.6713865861,-0.47198425785,9.735796953750002,1.1025,6.842499999999999,1.42625,42.05519531250001,1010518,34.820785788225486,976.1642609904598,15.75,0,1861,2019-08-31T17:14:15Z,-95.13977833299997,47.429856666999996,1
1567272210,423.6,0.849,25.75,0,-1.73060894545,-0.1220339526,9.707083082549998,0.86625,7.524999999999999,-1.75875,45.671601562499994,801549,31.014871968112097,975.9285847999822,15.75,0,1891,2019-08-31T17:23:30Z,-95.13715666700001,47.432520000000004,1
1567272660,423.5,1.348,49.8,0,-1.5948162629,-0.2297109696,9.7794659662,-3.727500000000001,6.956250000000002,2.93125,44.991718750000004,179411,31.178119173509742,975.9490208116747,15.375000000000002,0,1921,2019-08-31T17:31:00Z,-95.131913333,47.432188333000006,1
1567273110,422,0.01,62.54,0,-1.07976119825,-1.5098710606,9.66042304185,1.16375,7.008750000000001,1.44375,44.72863281250002,369129,31.24424919573121,975.7625258993314,15.812000000000001,0,1951,2019-08-31T17:38:30Z,-95.13009833299998,47.433418333000006,1
1567273560,421.9,0,86.32,0,-1.09651095645,-1.5876377951,9.595816831650001,1.2425,7.411250000000002,1.63625,46.967890624999995,343079,29.6118756495323,975.8520668132373,19.625,0,1981,2019-08-31T17:46:00Z,-95.130091667,47.43342,1
1567274010,422.9,0.0075,93.005,0,-1.09172531125,-1.593320748774999,9.6023970938,1.18125,7.787500000000001,1.77625,49.098749999999995,318303.5,28.51530321447909,975.7793069785407,26.625,0,2011,2019-08-31T17:53:30Z,-95.130085,47.433416666999996,1
1567274460,422.4,0.01,128.06,0,-1.10847506945,-1.56550418605,9.569794885875,1.225,7.367500000000001,1.46125,47.789667968749995,313920,30.768574885522256,975.7002224494474,22.561999999999998,0,2041,2019-08-31T18:01:00Z,-95.13006999999999,47.43342166699999,1
1567274910,422.5,0.0025,91.64999999999999,0,-1.115354434425,-1.583749458375,9.567701166099999,1.325625,8.3125,2.0125,52.61730468750001,292271.5,26.56486761936049,975.6648349442169,22.437,0,2071,2019-08-31T18:08:30Z,-95.130056667,47.433423333,1
1567275360,422.6,0.005,235.22,0,-1.0683952909,-1.5649059804,9.5306124158,1.37375,6.912500000000001,1.33,47.34718749999999,334402,32.74058214702367,975.3053864909309,21.312,0,2101,2019-08-31T18:16:00Z,-95.13005333299999,47.433425,1
1567275810,419,0.005,253.23999999999998,0,-1.0719845248,-1.5756736821,9.515059068900001,1.26,7.0175,1.33875,47.549140625,336787,32.09626718774581,975.2271523843232,20.687,0,2131,2019-08-31T18:23:30Z,-95.130051667,47.43344166699999,1
1567276260,415.6,0.005,41.27,0,-1.18145615875,-1.57268265385,9.536594472300001,0.98,7.735,1.435,NA,NA,NA,NA,21.25,0,2161,2019-08-31T18:31:00Z,-95.130061667,47.43345,1
1567387140,405.5,0.013,142.945,0,-1.19222386045,0.594915518925,9.48574699205,1.46125,1.693125,-0.7875,18.91916015625,724677,65.36062884582421,969.6311041148008,17.25,0,2191,2019-09-02T01:19:00Z,-95.06927666700001,47.428656667,1
1567387635,407.1,0.0075,243.005,-0.05,-1.33340039385,0.609870660175,9.43310489485,1.386875,1.6975,-0.791875,18.50275390625,724677,65.41939128649662,969.6314224474423,16.312,0,2221,2019-09-02T01:27:15Z,-95.0693433335,47.42866,1
1567388625,333.6,0.036,180.56,0,-0.989731247925,0.6412764568,9.489635328775,1.51375,1.70625,-0.809375,17.961445312499997,724677,65.30269230368812,969.82887809401,16.187,0,2251,2019-09-02T01:43:45Z,-95.06948833299998,47.428795833500004,1
1567389315,404.2,0.0075,175.685,0,-0.978365340575,0.55573304885,9.488438917475001,1.526875,1.500625,-0.8925,17.881562499999994,1421782,64.96349469322477,970.0401119345488,16.312,0,2281,2019-09-02T01:55:15Z,-95.06930833299998,47.428688333000004,1
1567434975,415.9,0.005,11.45,0,-1.9429719512,-0.3672982691,9.348159692550002,1.46125,1.25125,-0.756875,15.14552734375,724677,64.43993050468413,974.0284344581141,15.687,0,2311,2019-09-02T14:36:15Z,-95.070036667,47.42809333300001,1
1567435440,416.3,0.01,147.19,0,-0.03050848815,9.760921591049998,-0.3326023414,1.5575,1.295,-0.5425,15.536640625,724677,64.49687703849257,973.5638834300746,16.061999999999998,0,2341,2019-09-02T14:44:00Z,-95.070061667,47.42807833300001,1
1567435890,417.55,0.005,141.77,0.05,-0.0765703232,9.77049288145,-0.22791635265,1.49625,1.343125,-0.4725,16.12814453125,1434667,64.0347663898156,973.5010497398489,16.437,0,2371,2019-09-02T14:51:30Z,-95.070046667,47.42805500000001,1
1567436340,414.2,0.051,130.60999999999999,0,-1.83708955115,-0.2787638329,9.421140781849997,1.5575,1.53125,-0.42,16.7020703125,1331683,64.00378752992565,973.7478368451843,16.125,0,2401,2019-09-02T14:59:00Z,-95.06996833299999,47.428340000000006,1
1567436790,418.7,0.005,219.14,0,-1.722533169175,-0.777667345,9.582357204525,4.348750000000001,1.553125,-0.86625,20.08517578125,1119900.5,64.67798372748362,973.6441036125884,14.937,0,2431,2019-09-02T15:06:30Z,-95.070961667,47.429498333000005,1
1567437240,417.5,0.01,189.66000000000003,0,-1.626222059525,-0.0610169763,9.373882535500002,1.859375,2.086875,-0.415625,21.541816406249996,1022425,60.54210399766433,973.6067640873264,14.937,0,2461,2019-09-02T15:14:00Z,-95.07096,47.42951333300001,1
1567437690,417.1,0.185,0,0,-1.8029918291,-0.79022966365,9.46421158865,-0.7525,1.47875,0.02625,22.130781250000002,969020,59.906342084805424,973.4200490816146,14.937,0,2491,2019-09-02T15:21:30Z,-95.070961667,47.42959833300001,1
1567438140,417.6,0.013,61.465,0,-1.686042624525,-0.346660174175,9.45464029825,1.40875,2.275,-0.525,21.573359375,946184,61.19039992541221,973.3133054024966,14.937,0,2521,2019-09-02T15:29:00Z,-95.070915,47.429705000000006,1
1567438590,418.05,1.433,329.225,0,-1.7204394494,-0.16570296505,9.418448856425002,-0.555625,2.541875,1.789375,21.27169921875,917775.5,61.225602175954535,973.1971337125831,15,0,2551,2019-09-02T15:36:30Z,-95.06765333300001,47.430680833000004,1
1567439040,417.7,1.713,331.56,0.1,-1.3088739622,0.5132604477,9.4983093107,-5.731250000000001,1.5925,-1.28625,21.200703125,896667,60.788226921628635,973.3065349847677,14.937,0,2581,2019-09-02T15:44:00Z,-95.06668,47.43485999999999,1
1567439505,416,0.736,5.05,-0.1,-1.2945170266,0.6687939167,9.27278578065,-11.1125,2.24,-1.7675,20.742109374999995,888375,61.24772644960792,973.3409193356714,14.937,0,2611,2019-09-02T15:51:45Z,-95.06559,47.437823333,1
1567439970,415.2,0.01,39.4,0,-1.75334076015,-1.071386319149999,9.383453825900002,-0.1925,2.31,-0.46375,20.908710937499993,868302,60.5757563610204,973.2537612330428,16.437,0,2641,2019-09-02T15:59:30Z,-95.06495666700002,47.43928666699999,1
1567440435,412.3,1.716,67.37,-0.05,-1.6953148121,-0.430408965175,9.458528634975,0.739375,2.349375,0.4025,21.5235546875,842204.5,59.13775770212163,973.3136377820804,15.937,0,2671,2019-09-02T16:07:15Z,-95.06024916700001,47.439172500000005,1
1567440885,409.1,0.0335,209.04,0,-1.759621919474999,-0.270688056625,9.431609380725,3.12375,1.920625,-0.3325,21.42765625,821876.5,59.18615598379276,973.4344849014976,16,0,2701,2019-09-02T16:14:45Z,-95.05315166700001,47.440153333000005,1
1567441350,411,2.171,116.78999999999999,0,-1.88374959185,0.1866401628,9.606285430524999,1.360625,2.603125,-0.7525,20.19474609375,846978.5,61.570180701000965,973.1569865889201,15.937,0,2731,2019-09-02T16:22:30Z,-95.04868083350001,47.43789916699999,1
1567441800,411.3,1.348,131.79,0,-1.69710942905,-0.38464623295,9.440283362649998,6.405,1.95125,-0.0175,21.003242187499996,819123,59.6735840684862,973.3496334642938,16.061999999999998,0,2761,2019-09-02T16:30:00Z,-95.04660333300001,47.43539500000001,1
1567442265,406.9,1.7595,167.96,0,-1.5218351736,0.2572284295,9.538089986425,3.303125000000001,2.0825,-5.145,21.774042968749995,786552,58.065599361891955,973.1140760128504,16.125,0,2791,2019-09-02T16:37:45Z,-95.04025500000002,47.434715833,1
1567442715,408.1,1.515,14.765,0,-1.83230390595,-0.4689932296,9.468399028200002,5.341875000000001,2.327500000000001,0.555625,22.171210937500003,787932,57.651823779979665,973.1155388587769,16.156,0,2821,2019-09-02T16:45:15Z,-95.0363241665,47.433533333,1
1567443180,411.85,1.572,79.48,0,-1.718345729625,-0.047856452,9.4480600361,6.973750000000001,3.2025,-1.421875,22.498066406249997,772989,57.25153440917697,973.1100063875201,16,0,2851,2019-09-02T16:53:00Z,-95.03540833299999,47.43758,1
1567443690,415,0.257,185.06,0,-1.742273955625,-0.414257412625,9.357431880125002,5.06625,2.314375,-0.63,21.972773437500003,790020,58.91492182530423,973.1634069853633,15.968499999999999,0,2881,2019-09-02T17:01:30Z,-95.03303249999999,47.4355125,1
1567444140,414.3,0.005,186.23,0,-1.7048861025,0.3613162126,9.4241318101,1.8025,2.51125,-0.04375,22.2930859375,769891,58.51484258776601,973.1526088192714,16,0,2911,2019-09-02T17:09:00Z,-95.03305666700001,47.435300000000005,1
1567444620,421.6,0.162,91.64,0,-1.690230064075,-0.916750158625,9.434899511800001,0.538125,2.585625,-1.535625,22.94484375,756043,57.42701904928541,973.0885613219082,16,0,2941,2019-09-02T17:17:00Z,-95.03291083350001,47.434149166500006,1
1567445130,421,0.015,138.26999999999998,0,-1.6809578765,-0.6329015777,9.449854653050002,1.1725,2.52875,-1.14625,24.0540234375,179411,55.87402987167461,973.0284404581577,16,0,2971,2019-09-02T17:25:30Z,-95.03295833299998,47.433928333000004,1
1567445580,421,0.0155,189.02,0,-1.732104459575,-0.023629123175,9.472885570575,4.27875,2.68625,-1.015,25.562617187500003,179411,53.532005814964805,972.8428464910695,16.061999999999998,0,3001,2019-09-02T17:33:00Z,-95.03294249999999,47.43388666699999,1
1567446030,420.5,0.0075,151.535,0,-1.691426475375,-0.240179568475,9.505188675675,-2.28375,2.87,-1.2075,25.062421875,179411,55.125399219494625,972.8132973844699,16.061999999999998,0,3031,2019-09-02T17:40:30Z,-95.03292666700001,47.43385666699999,1
1567446480,417.6,0.005,302.40999999999997,0,-1.6426727149,0.21954147355,9.48694340335,1.5575,2.73875,-0.2275,24.536250000000003,179411,56.04389159206442,972.854780920333,16.125,0,3061,2019-09-02T17:48:00Z,-95.031853333,47.433423333,1
1567446930,416.15,1.183,55.745,0,-1.742273955625,-0.33080772445,9.439984259825001,-0.013125,2.4675,-1.754375,23.925410156249995,179411,57.396814954772495,972.7696655167483,16,0,3091,2019-09-02T17:55:30Z,-95.03132500000001,47.43371583300001,1
1567447425,413.8,1.502,53.93,0,-1.71744842115,-0.47318066915,9.580263484749999,-0.98,2.135,3.0625,21.680390625,756894,60.903464595090384,972.6924157161143,16.125,0,3121,2019-09-02T18:03:45Z,-95.02489,47.432051666999996,1
1567447875,412.6,1.384,37.839999999999996,0,-1.5397813431,-0.6496513359,9.515657274550001,5.932500000000001,2.3975,-3.15875,21.5559765625,757320,60.25579022306186,972.5630242883448,16.125,0,3151,2019-09-02T18:11:15Z,-95.02637166699999,47.43682,1
1567448325,417.79999999999995,1.69,42.209999999999994,0,-1.573579962325,-1.63011039625,9.48574699205,0.678125,2.716875,5.6875,22.71544921875,179411,57.81544846642845,972.4410471766544,16.031,0,3181,2019-09-02T18:18:45Z,-95.01802833350001,47.435878333000005,1
